"","unique_id","report.","date","year","month","overall_type","category","type","type_desc","offense","i.ward","a.ward","a.city","a.county","a.state","a.race","a.gender","a.age","age_range","initiated"
"1123",1123,16011691,2016-03-09,"2016","03","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 1","OOC","Rockville","Montgomery","MD","White","Man",30,"30-39","Public"
"1124",1124,16011337,2016-03-07,"2016","03","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 1","OOC","Clarksburg","Montgomery","MD","White","Man",53,"50-59","Officer"
"1125",1125,16010965,2016-03-06,"2016","03","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 4","OOC","Adelphi","Prince George's","MD","Hispanic","Man",44,"40-49","Public"
"1126",1126,16011104,2016-03-06,"2016","03","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 3","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",22,"18-29","Public"
"1127",1127,16010228,2016-03-04,"2016","03","Crime","Part I - Property","CA","Arrest","Burglary","Ward 2","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",20,"18-29","Public"
"1128",1128,16010228,2016-03-04,"2016","03","Crime","Part I - Property","CA","Arrest","Burglary","Ward 2","OOC","Lanham","Prince George's","MD","Black","Man",20,"18-29","Public"
"1129",1129,16009884,2016-02-28,"2016","02","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",29,"18-29","Public"
"1130",1130,16009251,2016-02-24,"2016","02","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",27,"18-29","Officer"
"1131",1131,16008969,2016-02-23,"2016","02","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",36,"30-39","Officer"
"1132",1132,16008613,2016-02-21,"2016","02","Crime","Part II - Safety","CA","Arrest","Weapons Violation","Ward 1","OOC","TP unincorporated (PG)","Prince George's","MD","White","Man",31,"30-39","Public"
"1133",1133,16007396,2016-02-19,"2016","02","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 3","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",36,"30-39","Public"
"1134",1134,16008251,2016-02-19,"2016","02","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",45,"40-49","Public"
"1135",1135,16007865,2016-02-17,"2016","02","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",43,"40-49","Officer"
"1136",1136,16007644,2016-02-15,"2016","02","Crime","Part II - Property","CRC","Criminal citation","Vandalism","Ward 6","OOC","TP unincorporated (PG)","Prince George's","MD","Hispanic","Man",21,"18-29","Public"
"1137",1137,16006484,2016-02-11,"2016","02","Crime","Part II - Property","CA","Arrest","Vandalism","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",24,"18-29","Public"
"1138",1138,16006464,2016-02-08,"2016","02","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 5","OOC","Laurel","Prince George's","MD","Hispanic","Man",25,"18-29","Public"
"1139",1139,16006577,2016-02-08,"2016","02","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","White","Man",26,"18-29","Public"
"1140",1140,16006361,2016-02-07,"2016","02","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",45,"40-49","Self"
"1141",1141,16005163,2016-02-01,"2016","02","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Brentwood","Prince George's","MD","White","Man",24,"18-29","Public"
"1142",1142,16004902,2016-01-30,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Rockville","Montgomery","MD","White","Man",58,"50-59","Public"
"1143",1143,16004411,2016-01-28,"2016","01","Crime","Part II - Vice","CA","Arrest","CDS: Felony Cocaine","Ward 3","OOC","Washington","DC","DC","Black","Man",25,"18-29","Detail"
"1144",1144,16004411,2016-01-28,"2016","01","Crime","Part II - Vice","CA","Arrest","CDS: Felony Cocaine","Ward 3","OOC","Washington","DC","DC","Black","Man",25,"18-29","Detail"
"1145",1145,16004422,2016-01-28,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 2","OOC","TP unincorporated (PG)","Prince George's","MD","Black","Man",61,"60-69","Detail"
"1146",1146,16003761,2016-01-26,"2016","01","Crime","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","White","Man",31,"30-39","Public"
"1147",1147,16004135,2016-01-25,"2016","01","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 4","OOC","Washington","DC","DC","Black","Man",31,"30-39","Public"
"1148",1148,16003958,2016-01-22,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Bel Air","Harford","MD","Black","Man",24,"18-29","Public"
"1149",1149,16003439,2016-01-19,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Bowie","Prince George's","MD","Black","Man",31,"30-39","Self"
"1150",1150,16003288,2016-01-18,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",20,"18-29","Public"
"1151",1151,16002107,2016-01-12,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Black","Man",30,"30-39","Self"
"1152",1152,15067099,2016-01-11,"2016","01","Crime","Part I - Violent","JVA","Juvenile arrest","Rape","Ward 3","Ward 3","Takoma Park","Takoma Park (MC)","MD","White","Man",16,"10-17","Public"
"1153",1153,16001794,2016-01-10,"2016","01","Crime","Part II - Vice","JVA","Juvenile arrest","CDS: Marijuana","Ward 1","Ward 1","Takoma Park","Takoma Park (MC)","MD","Black","Man",15,"10-17","Public"
"1154",1154,16001794,2016-01-10,"2016","01","Crime","Part II - Vice","JVA","Juvenile arrest","CDS: Marijuana","Ward 1","OOC","Silver Spring","Montgomery","MD","Black","Man",15,"10-17","Public"
"1155",1155,16001794,2016-01-10,"2016","01","Crime","Part II - Nuisance","JVA","Juvenile arrest","Trespassing","Ward 1","Ward 3","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",16,"10-17","Public"
"1156",1156,16001520,2016-01-09,"2016","01","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",34,"30-39","Public"
"1157",1157,16001563,2016-01-09,"2016","01","Crime","Part II - Safety","CA","Arrest","Weapons Violation","Ward 5","OOC","Rockville","Montgomery","MD","Black","Man",23,"18-29","Public"
"1158",1158,16000974,2016-01-06,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Annandale","VA","VA","Hispanic","Man",22,"18-29","Self"
"1159",1159,16000979,2016-01-06,"2016","01","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","Ward 5","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",35,"30-39","Self"
"1160",1160,16000304,2016-01-03,"2016","01","Crime","Part II - Vice","CA","Arrest","CDS: Paraphernalia","Ward 1","OOC","Washington","DC","DC","Black","Man",53,"50-59","Public"
"1161",1161,16000458,2016-01-03,"2016","01","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Black","Woman",53,"50-59","Public"
"1162",1162,16000088,2016-01-01,"2016","01","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 4","OOC","Potomac","Montgomery","MD","Black","Man",30,"30-39","Public"
"1163",1163,15066952,2015-12-30,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Public"
"1164",1164,15066751,2015-12-29,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",54,"50-59","Public"
"1165",1165,15066290,2015-12-27,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",21,"18-29","Detail"
"1166",1166,15066141,2015-12-26,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","UNK","UNK","UNK","UNK","Black","Man",69,"60-69","Public"
"1167",1167,15066123,2015-12-25,"2015","12","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","White","Man",47,"40-49","Officer"
"1168",1168,15065663,2015-12-24,"2015","12","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",36,"30-39","Public"
"1169",1169,201503029,2015-12-22,"2015","12","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",23,"18-29","Officer"
"1170",1170,15065568,2015-12-22,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",51,"50-59","Officer"
"1171",1171,15065494,2015-12-22,"2015","12","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 6","OOC","Adelphi","Prince George's","MD","White","Woman",48,"40-49","Officer"
"1172",1172,15064784,2015-12-22,"2015","12","Crime","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",26,"18-29","Detail"
"1173",1173,15064866,2015-12-19,"2015","12","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 6","OOC","Germantown","Montgomery","MD","Hispanic","Man",39,"30-39","Public"
"1174",1174,15063865,2015-12-15,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Salisbury","OOS","NC","Black","Man",25,"18-29","Public"
"1175",1175,15063531,2015-12-12,"2015","12","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",59,"50-59","Officer"
"1176",1176,15063452,2015-12-12,"2015","12","Crime","Part I - Property","CA","Arrest","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",49,"40-49","Public"
"1177",1177,15063531,2015-12-12,"2015","12","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",53,"50-59","Officer"
"1178",1178,15063306,2015-12-11,"2015","12","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Officer"
"1179",1179,15063306,2015-12-11,"2015","12","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",33,"30-39","Officer"
"1180",1180,15062896,2015-12-10,"2015","12","Crime","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",20,"18-29","Public"
"1181",1181,15062659,2015-12-08,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Rockville","Montgomery","MD","Black","Woman",27,"18-29","Public"
"1182",1182,15062093,2015-12-05,"2015","12","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 1","OOC","Upper Marlboro","Prince George's","MD","Black","Man",40,"40-49","Officer"
"1183",1183,15061948,2015-12-05,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Arlington","VA","VA","Hispanic","Man",36,"30-39","Officer"
"1184",1184,15061722,2015-12-03,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Baltimore","Baltimore","MD","White","Man",38,"30-39","Public"
"1185",1185,15061551,2015-12-02,"2015","12","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",40,"40-49","Officer"
"1186",1186,15061447,2015-12-02,"2015","12","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Woman",59,"50-59","Public"
"1187",1187,15061027,2015-11-30,"2015","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Silver Spring","Montgomery","MD","White","Man",50,"50-59","Public"
"1188",1188,15060866,2015-11-29,"2015","11","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Owings Mills","Baltimore","MD","Hispanic","Man",27,"18-29","Public"
"1189",1189,15060734,2015-11-28,"2015","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",44,"40-49","Officer"
"1190",1190,15060732,2015-11-28,"2015","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","OOC","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",28,"18-29","Officer"
"1191",1191,15060732,2015-11-28,"2015","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","OOC","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",29,"18-29","Officer"
"1192",1192,15060701,2015-11-28,"2015","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",47,"40-49","Officer"
"1193",1193,15060081,2015-11-24,"2015","11","Crime","Part I - Violent","APP","Application for charges","Rape","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Black","Man",34,"30-39","Public"
"1194",1194,15060042,2015-11-24,"2015","11","Crime","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 5","OOC","Montgomery Village","Montgomery","MD","Hispanic","Man",33,"30-39","Public"
"1195",1195,15059633,2015-11-22,"2015","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Woman",55,"50-59","Officer"
"1196",1196,15059568,2015-11-21,"2015","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Glen Burnie","Anne Arundel","MD","White","Man",32,"30-39","Officer"
"1197",1197,15059568,2015-11-21,"2015","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Glen Burnie","Anne Arundel","MD","Hispanic","Man",30,"30-39","Officer"
"1198",1198,15059214,2015-11-20,"2015","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 4","OOC","Bethany Beach","OOS","DE","White","Woman",53,"50-59","Public"
"1199",1199,15059079,2015-11-19,"2015","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Pasadena","Anne Arundel","MD","White","Woman",36,"30-39","Public"
"1200",1200,15058964,2015-11-18,"2015","11","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 4","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",20,"18-29","Public"
"1201",1201,15058856,2015-11-19,"2015","11","Crime","Part I - Property","CA","Arrest","Larceny","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",42,"40-49","Public"
"1202",1202,15058226,2015-11-15,"2015","11","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",39,"30-39","Public"
"1203",1203,15058107,2015-11-15,"2015","11","Crime","Part II - Vice","CA","Arrest","CDS: Prescription","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Woman",26,"18-29","Public"
"1204",1204,15057814,2015-11-12,"2015","11","Crime","Part I - Violent","APP","Application for charges","Robbery","Ward 6","OOC","Washington","DC","DC","Black","Man",20,"18-29","Public"
"1205",1205,15057673,2015-11-12,"2015","11","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 3","OOC","Washington","DC","DC","White","Man",25,"18-29","Public"
"1206",1206,15057616,2015-11-12,"2015","11","Crime","Part I - Violent","CA","Arrest","Robbery","Ward 6","Ward 2","Takoma Park","Takoma Park (MC)","MD","White","Woman",21,"18-29","Public"
"1207",1207,15057527,2015-11-11,"2015","11","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 5","OOC","Germantown","Montgomery","MD","Black","Man",34,"30-39","Public"
"1208",1208,15057223,2015-11-10,"2015","11","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 4","OOC","Silver Spring","Montgomery","MD","Black","Man",22,"18-29","Public"
"1209",1209,15057080,2015-11-09,"2015","11","Crime","Part II - Property","APP","Application for charges","Fraud","Ward 3","OOC","Washington","DC","DC","Black","Man",30,"30-39","Public"
"1210",1210,15056945,2015-11-08,"2015","11","Crime","Part II - Vice","CA","Arrest","CDS: Marijuana","Ward 2","OOC","Silver Spring","Montgomery","MD","Black","Man",23,"18-29","Public"
"1211",1211,15056759,2015-11-07,"2015","11","Crime","Part I - Property","CA","Arrest","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",58,"50-59","Public"
"1212",1212,15056245,2015-11-05,"2015","11","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 3","OOC","Washington","DC","DC","Black","Man",56,"50-59","Public"
"1213",1213,15055754,2015-11-02,"2015","11","Crime","Part II - Safety","JVA","Juvenile arrest","Weapons Violation","Ward 3","Ward 3","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",16,"10-17","Public"
"1214",1214,15055276,2015-11-03,"2015","11","Crime","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 6","OOC","Washington","DC","DC","Black","Woman",46,"40-49","Detail"
"1215",1215,15055276,2015-11-03,"2015","11","Crime","Part II - Vice","CA","Arrest","CDS: Felony Cocaine","Ward 6","OOC","Washington","DC","DC","Black","Man",35,"30-39","Detail"
"1216",1216,15055276,2015-11-03,"2015","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",66,"60-69","Detail"
"1217",1217,15055531,2015-11-01,"2015","11","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","White","Woman",21,"18-29","Officer"
"1218",1218,15055252,2016-01-11,"2016","01","Crime","Part I - Property","APP","Application for charges","Motor Vehicle Theft","Ward 1","OOC","Washington","DC","DC","Black","Man",20,"18-29","Public"
"1219",1219,15055218,2015-10-30,"2015","10","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Man",47,"40-49","Officer"
"1220",1220,15055213,2015-11-01,"2015","11","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 1","UNK","UNK","UNK","UNK","Black","Man",21,"18-29","Public"
"1221",1221,15055047,2015-11-02,"2015","11","Crime","Part II - Nuisance","APP","Application for charges","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",46,"40-49","Public"
"1222",1222,15054895,2015-10-29,"2015","10","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","White","Man",38,"30-39","Officer"
"1223",1223,15053625,2015-10-26,"2015","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","OOC","Hyattsville","Prince George's","MD","Black","Man",22,"18-29","Public"
"1224",1224,15053246,2015-10-20,"2015","10","Crime","Part II - Property","APP","Application for charges","Fraud","Ward 1","OOC","Rockville","Montgomery","MD","White","Woman",24,"18-29","Public"
"1225",1225,15053165,2015-10-20,"2015","10","Crime","Part I - Property","APP","Application for charges","Burglary","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",37,"30-39","Public"
"1226",1226,15053121,2015-10-20,"2015","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",32,"30-39","Public"
"1227",1227,15052257,2015-10-15,"2015","10","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Clinton","Prince George's","MD","Black","Man",24,"18-29","Detail"
"1228",1228,15052206,2015-10-15,"2015","10","Crime","Part II - Property","CA","Arrest","Fraud","Ward 6","OOC","Baltimore","Baltimore","MD","Black","Man",26,"18-29","Public"
"1229",1229,15051921,2015-10-13,"2015","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",49,"40-49","Officer"
"1230",1230,15051921,2015-10-13,"2015","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",60,"60-69","Officer"
"1231",1231,15051921,2015-10-13,"2015","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 5","OOC","Washington","DC","DC","Black","Man",43,"40-49","Officer"
"1232",1232,15051864,2015-10-13,"2015","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","Ward 1","Takoma Park","Takoma Park (MC)","MD","Black","Man",42,"40-49","Public"
"1233",1233,15051828,2015-10-12,"2015","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",20,"18-29","Self"
"1234",1234,15051753,2015-10-12,"2015","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",43,"40-49","Public"
"1235",1235,15051385,2015-10-10,"2015","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 4","OOC","Landover Hills","Prince George's","MD","Black","Man",29,"18-29","Public"
"1236",1236,15051337,2015-10-16,"2015","10","Crime","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 4","OOC","Silver Spring","Montgomery","MD","Black","Man",20,"18-29","Public"
"1237",1237,15051369,2015-10-10,"2015","10","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","White","Man",26,"18-29","Officer"
"1238",1238,15050887,2015-10-08,"2015","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 1","OOC","Washington","DC","DC","Black","Man",27,"18-29","Public"
"1239",1239,15050040,2015-10-04,"2015","10","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 5","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",26,"18-29","Officer"
"1240",1240,15049770,2015-10-05,"2015","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Woman",23,"18-29","Self"
"1241",1241,15049770,2015-10-05,"2015","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Woman",21,"18-29","Self"
"1242",1242,15049606,2015-10-05,"2015","10","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 5","OOC","Rockville","Montgomery","MD","Black","Man",23,"18-29","Public"
"1243",1243,15049360,2015-09-29,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 2","OOC","Washington","DC","DC","Black","Man",43,"40-49","Public"
"1244",1244,15049201,2015-09-28,"2015","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Riverdale","Prince George's","MD","Hispanic","Man",44,"40-49","Officer"
"1245",1245,15049201,2015-09-28,"2015","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Riverdale","Prince George's","MD","Hispanic","Man",37,"30-39","Officer"
"1246",1246,15048988,2015-09-27,"2015","09","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 4","OOC","Clarksburg","Montgomery","MD","White","Man",53,"50-59","Public"
"1247",1247,15048957,2015-09-27,"2015","09","Crime","Part II - Property","CA","Arrest","Fraud","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",21,"18-29","Public"
"1248",1248,15048934,2015-09-27,"2015","09","Crime","Part II - Vice","CA","Arrest","CDS: Prescription","Ward 6","OOC","Washington","DC","DC","Black","Woman",59,"50-59","Public"
"1249",1249,15048920,2015-09-27,"2015","09","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",59,"50-59","Public"
"1250",1250,15048632,2015-09-25,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Harwood","Anne Arundel","MD","White","Man",25,"18-29","Public"
"1251",1251,15048546,2015-10-07,"2015","10","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",46,"40-49","Public"
"1252",1252,15048442,2015-09-24,"2015","09","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",50,"50-59","Officer"
"1253",1253,15048245,2015-09-24,"2015","09","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 3","OOC","Germantown","Montgomery","MD","Black","Man",37,"30-39","Public"
"1254",1254,15048229,2015-09-23,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","Ward 2","Takoma Park","Takoma Park (MC)","MD","Black","Man",23,"18-29","Self"
"1255",1255,15048006,2015-09-22,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Asian","Man",44,"40-49","Self"
"1256",1256,15047838,2015-09-21,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Germantown","Montgomery","MD","Hispanic","Man",53,"50-59","Officer"
"1257",1257,15047651,2015-09-20,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Woman",27,"18-29","Public"
"1258",1258,15047399,2015-09-18,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","Ward 3","Takoma Park","Takoma Park (MC)","MD","Black","Man",59,"50-59","Self"
"1259",1259,15046770,2015-09-15,"2015","09","Crime","Part I - Property","JVA","Juvenile arrest","Theft from Auto","Ward 1","OOC","Washington","DC","DC","Black","Man",17,"10-17","Public"
"1260",1260,15046770,2015-09-15,"2015","09","Crime","Part I - Property","JVA","Juvenile arrest","Theft from Auto","Ward 1","OOC","Washington","DC","DC","Black","Man",15,"10-17","Public"
"1261",1261,15046393,2015-09-14,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 4","OOC","Silver Spring","Montgomery","MD","Black","Man",52,"50-59","Public"
"1262",1262,15046124,2015-09-13,"2015","09","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","OOC","Washington","DC","DC","White","Man",21,"18-29","Public"
